time,wind_speed_100m,temperature_2m,demand_mw,Vestas V136 4.5 MW generation_mw,Vestas V136 4.5 MW coverage_ratio,Siemens Gamesa SG 5.0-145 generation_mw,Siemens Gamesa SG 5.0-145 coverage_ratio,Nordex N149 5.X generation_mw,Nordex N149 5.X coverage_ratio,Enercon E-138 EP3 generation_mw,Enercon E-138 EP3 coverage_ratio
2025-01-02 16:00:00,8.916666666666666,2.2,31.181424241570102,1.6300823485552012,0.05227735384780873,1.4206064560788492,0.045559383210756005,1.6194913599298881,0.051937696860261846,1.2721090356018319,0.04079701509932621
2025-01-02 17:00:00,9.277777777777777,1.7,31.34396956478108,1.9471349481839972,0.06212151731961385,1.6969157912167099,0.054138509409587025,1.9344840019870493,0.06171790072692921,1.499194142440891,0.04783038534230283
2025-01-02 18:00:00,9.72222222222222,1.7,30.9967578855799,2.3906545899948424,0.0771259561667579,2.083440353679898,0.06721478295796678,2.3751220031950844,0.07662485257208214,1.8138795377931602,0.05851836325879104
2025-01-02 19:00:00,10.083333333333332,1.5,28.63693790372908,2.7969923313518232,0.09767078941033011,2.4375611250825573,0.0851194751784247,2.7788196825941154,0.09703620170340417,2.0997922999378087,0.07332460987961899
2025-01-02 20:00:00,10.055555555555555,1.1,29.209728462391045,2.764215412857593,0.09463338272441169,2.4089962479372113,0.08247239446401948,2.746255722648421,0.09401852968898221,2.0768020785703403,0.0710996708252295
2025-01-02 21:00:00,9.333333333333334,1.0,28.69982591330005,1.9992876135110922,0.06966201187250352,1.7423665091703502,0.06071000271687725,1.9862978204541994,0.06920940309724008,1.5363625734431272,0.05353212169594197
2025-01-02 22:00:00,9.138888888888888,0.9,28.9811809151739,1.8207384154014685,0.06282485246997545,1.5867620123870747,0.054751461544352786,1.808908694121265,0.06241666616056217,1.4089062656867135,0.04861452229329418
2025-01-02 23:00:00,8.777777777777779,0.8,28.36575315500491,1.517961438934342,0.05351387747892426,1.322893792537648,0.04663700573394555,1.5080989234929187,0.053166186536697926,1.1912796283309706,0.04199710904276761
2025-01-03 00:00:00,7.972222222222221,0.6,26.204528335566025,0.9674528922181088,0.036919301879020504,0.8431290761815512,0.03217493806355662,0.9611671468469684,0.03667942939245454,0.7890183001534092,0.030109998167092224
2025-01-03 01:00:00,7.777777777777778,0.0,27.3921168135488,0.8583335238773946,0.031335056349235564,0.7480322368804816,0.027308303406127665,0.8527567500437491,0.031131465882985543,0.7078629807534875,0.025841850250994895
2025-01-03 02:00:00,8.722222222222221,-0.3,27.29504734878861,1.4745937724759661,0.05402422474791605,1.285099145530736,0.04708177015079515,1.465013025905039,0.05367321797190647,1.1599317939338514,0.04249605355549349
2025-01-03 03:00:00,9.361111111111112,-0.5,26.90010928287925,2.025709577178518,0.07530488281204842,1.7653930833808467,0.06562772904809136,2.0125481150541655,0.07481561111482417,1.5551749687154137,0.05781296099437094
2025-01-03 04:00:00,11.333333333333332,-0.1,26.198925946488316,4.5,0.17176276650391376,3.9691612051008467,0.15150091317513992,4.524843773814966,0.1727110410196595,3.3187134668169684,0.12667364584317267
2025-01-03 05:00:00,12.86111111111111,0.1,27.14920744908933,4.5,0.16575069487529162,5.0,0.18416743875032401,5.7,0.2099508801753694,4.26,0.15691065781527605
2025-01-03 06:00:00,14.72222222222222,0.9,28.83289495847441,4.5,0.15607173703788577,5.0,0.1734130411532064,5.7,0.19769086691465532,4.26,0.14774791106253185
2025-01-03 07:00:00,11.916666666666666,1.4,28.829050355380293,4.5,0.15609255055327123,4.862393150180358,0.16866296635653494,5.543128191205608,0.19227578164644982,4.020568745617022,0.1394624067062505
2025-01-03 08:00:00,12.11111111111111,0.3,30.51857554778621,4.5,0.14745118077198155,5.0,0.1638346453022017,5.7,0.18677149564450996,4.26,0.13958711779747585
2025-01-03 09:00:00,13.333333333333332,-1.1,29.62568974365493,4.5,0.15189519767936493,5.0,0.16877244186596105,5.7,0.1924005837271956,4.26,0.1437941204697988
2025-01-03 10:00:00,10.722222222222223,-1.1,30.79700430136535,3.6241413021213313,0.11767837113821682,3.158416221179775,0.10255595610121566,3.6005944921449435,0.11691378995538586,2.6764770935737703,0.08690705977058658
2025-01-03 11:00:00,10.833333333333334,-0.8,30.2342095672482,3.7828407548032157,0.12511789820035685,3.296721790377484,0.10903945687896278,3.7582628410303323,0.12430498084201758,2.7864558215985094,0.09216235057843193
2025-01-03 12:00:00,10.083333333333332,-0.7,30.92315146701573,2.7969923313518232,0.09044978272461146,2.4375611250825573,0.07882641352653169,2.7788196825941154,0.08986211142024614,2.0997922999378087,0.06790356740248671
2025-01-03 13:00:00,10.805555555555555,-0.2,31.61876863165676,3.7427403049940002,0.11837084323539288,3.261774502014334,0.10315944115384179,3.718422932296341,0.11760176291537963,2.758684042041176,0.08724830730059416
2025-01-03 14:00:00,12.22222222222222,0.2,30.426030747535236,4.5,0.1478996730575689,5.0,0.16433297006396544,5.7,0.1873395858729206,4.26,0.14001169049449855
2025-01-03 15:00:00,13.166666666666666,0.3,31.447637665156854,4.5,0.14309500916775952,5.0,0.1589944546308439,5.7,0.18125367827916208,4.26,0.13546327534547903
2025-01-03 16:00:00,13.138888888888888,0.6,30.81116187821692,4.5,0.14605096743143073,5.0,0.1622788527015897,5.7,0.18499789207981227,4.26,0.13826158250175444
2025-01-03 17:00:00,11.61111111111111,0.5,30.60463216468804,4.5,0.14703656543835705,4.379454868931828,0.14309777831556134,4.992578550582284,0.16313146727973993,3.6417483222355584,0.1189933701094257
2025-01-03 18:00:00,9.63888888888889,0.3,30.2561723704243,2.302843567028445,0.07611152986686104,2.0069136025918217,0.06633071685411203,2.2878815069546765,0.0756170172136877,1.75181309200427,0.05789936250220085
2025-01-03 19:00:00,7.888888888888888,-0.6,28.9207941934958,0.9196206987808867,0.03179790612346692,0.8014436221518474,0.02771167405672731,0.913645729253106,0.03159130842466913,0.753517924167637,0.026054537753223278
2025-01-03 20:00:00,5.583333333333334,-2.2,29.54840586776824,0.1356811700277668,0.004591827073005298,0.11824528146115945,0.004001748249645604,0.13479962086572178,0.004561993004595989,0.14114234673142934,0.004776648437924333
2025-01-03 21:00:00,5.75,-2.2,28.86801417346607,0.16367272690704748,0.0056696912341648595,0.14263974622770922,0.00494110004833017,0.1626093106995885,0.005632854055096393,0.16528977288140193,0.005725706378283804
2025-01-03 22:00:00,3.8333333333333335,-3.7,29.13021422633373,0.004554434897377288,0.00015634745635547287,0.003969161205100851,0.00013625581927621827,0.00452484377381497,0.00015533163397488882,0.011413323045267498,0.00039180360832876565
2025-01-03 23:00:00,2.305555555555556,-3.6,30.051591544367486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 00:00:00,0.5277777777777778,-3.3,23.970049357382145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 01:00:00,2.972222222222222,-3.7,24.36538314641241,0.0,0.0,0.0,0.0,0.0,0.0,0.0005070317574634609,2.0809513005262013e-05
2025-01-04 02:00:00,6.194444444444445,-2.5,23.61469099902861,0.2565454138721734,0.010863805665834305,0.22357770547436126,0.009467737921430271,0.25487858424077187,0.01079322123043051,0.24279700239844637,0.010281608275477068
2025-01-04 03:00:00,6.361111111111111,-3.6,24.38076274601506,0.2988318237493556,0.012256869354844055,0.26043004420998744,0.01068178411491879,0.2968902503993857,0.01217723389100742,0.27716143322761344,0.011368037830273148
2025-01-04 04:00:00,7.277777777777778,-3.8,23.176722837195204,0.6160740228161021,0.02658158477122549,0.5369046140587572,0.023165682992813158,0.6120712600269833,0.026408878611807,0.5251383537963439,0.022658007237916084
2025-01-04 05:00:00,7.388888888888889,-3.8,24.52491448995129,0.6653374895905186,0.027129044215959675,0.5798374137486572,0.023642790436078247,0.6610146516734692,0.026952781097129203,0.5626345545648531,0.02294134622958152
2025-01-04 06:00:00,7.305555555555555,-3.5,25.75160979987172,0.6281535649433642,0.024392788249940525,0.5474318586164785,0.021258160669210106,0.6240723188227855,0.02423430316289952,0.5343510991570208,0.020750201766403072
2025-01-04 07:00:00,7.277777777777778,-2.8,27.144355045962005,0.6160740228161021,0.02269621148754276,0.5369046140587572,0.019779604752061596,0.6120712600269833,0.02254874941735022,0.5251383537963439,0.01934613487434705
2025-01-04 08:00:00,7.638888888888888,-2.2,27.67031775364002,0.7856337785349441,0.028392654740352387,0.6846748686589855,0.024744019015427346,0.7805293502712436,0.028208181677587176,0.6534367904232835,0.02361508083286554
2025-01-04 09:00:00,7.666666666666667,-1.6,27.831104372287797,0.7998316389378096,0.02873876754004143,0.6970482141949909,0.025045654131104517,0.7946349641822896,0.028552045709459153,0.6640904430499296,0.023861447758831405
2025-01-04 10:00:00,7.611111111111111,-1.0,29.11736581931779,0.7716049382716046,0.02649981949121533,0.6724488231054809,0.02309442506847057,0.7665916583402483,0.026327644578056454,0.6428976920915258,0.02207952793810071
2025-01-04 11:00:00,7.388888888888889,-0.8,27.701862064055263,0.6653374895905186,0.024017789419788924,0.5798374137486572,0.020931351560696317,0.6610146516734692,0.0238617407791938,0.5626345545648531,0.020310351458103004
2025-01-04 12:00:00,8.0,-0.4,27.355734197667456,0.9837579378334936,0.03596167190121974,0.8573388203017834,0.031340369595157354,0.9773662551440332,0.03572802133847939,0.8010949028862849,0.02928435029737173
2025-01-04 13:00:00,7.25,0.2,27.329543001804456,0.6041503435719942,0.02210612682151709,0.5265132030178326,0.019265349698056388,0.6002250514403292,0.021962498655784285,0.5160321129692925,0.018881842002818016
2025-01-04 14:00:00,8.027777777777777,0.1,27.802944525988423,1.000245160844773,0.03597623121931591,0.8717073308702186,0.031353057948786754,0.9937463571920493,0.03574248606161691,0.8132941096753101,0.029252085473000695
2025-01-04 15:00:00,7.138888888888888,0.1,26.69555046030379,0.5579940134942328,0.020902135519699,0.48628825330563485,0.018216078894074283,0.5543686087684238,0.020766329939244682,0.4806598107492463,0.01800524066600485
2025-01-04 16:00:00,7.111111111111112,0.1,26.940617368181204,0.5468344672162411,0.020297770453549135,0.47656277931134416,0.017689378561688007,0.5432815684149324,0.020165891560324327,0.4720768044042508,0.017522865120448476
2025-01-04 17:00:00,7.583333333333333,-0.2,26.81644659776804,0.7577441060511455,0.02825669326801163,0.6603691954986534,0.02462552945227339,0.7528208828684648,0.028073103575591663,0.6324725288422508,0.023585247453884968
2025-01-04 18:00:00,7.166666666666667,-0.6,26.62032385121588,0.569304362172161,0.021386079499035024,0.4961451506376063,0.018637833010996405,0.5656054717268711,0.021247129632535902,0.48934622556584373,0.018382429466330213
2025-01-04 19:00:00,7.305555555555555,-0.9,25.738395795668907,0.6281535649433642,0.024405311423840403,0.5474318586164785,0.021269074536051574,0.6240723188227855,0.024246744971098796,0.5343510991570208,0.020760854848884482
2025-01-04 20:00:00,7.583333333333333,-0.8,27.371263447479446,0.7577441060511455,0.027683928712502467,0.6603691954986534,0.02412636876502919,0.7528208828684648,0.027504060392133278,0.6324725288422508,0.023107173333662596
2025-01-04 21:00:00,7.722222222222222,-0.6,26.47381692637876,0.828738468548689,0.031304079455309906,0.7222403333577951,0.027281307239008217,0.8233539800278864,0.031100690252469365,0.685743888037504,0.02590272078803349
2025-01-04 22:00:00,8.027777777777777,-0.7,25.73719465613733,1.000245160844773,0.03886379903515448,0.8717073308702186,0.03386955503568645,0.9937463571920493,0.03861129274068256,0.8132941096753101,0.031599951764026885
2025-01-04 23:00:00,7.527777777777778,-0.8,27.93434333918853,0.7305224173522956,0.026151408267666716,0.6366456659817366,0.022790786890937907,0.7257760592191796,0.02598149705566921,0.6119615307415318,0.021907138582456787
2025-01-05 00:00:00,7.027777777777778,-0.7,23.920598495736154,0.514250521815438,0.02149822973313578,0.4481660769963175,0.018735571230636353,0.510909327775802,0.021358551202925444,0.446942044074825,0.018684400566085016
2025-01-05 01:00:00,6.277777777777778,-0.3,24.12471440276108,0.2771511954928739,0.011488268456398967,0.2415355138199725,0.010011953293520802,0.27535048575476867,0.011413626754613715,0.25960025982129253,0.01076075991977676
2025-01-05 02:00:00,6.138888888888889,-0.1,23.562941309405403,0.24339186852299988,0.01032943490912348,0.21211447390208893,0.009002037186988245,0.2418105002483814,0.0102623223931666,0.23200763905308203,0.009846293635696222
2025-01-05 03:00:00,5.583333333333334,0.2,24.122345657373945,0.1356811700277668,0.005624708805475993,0.11824528146115945,0.004901898146253166,0.13479962086572178,0.00558816388672861,0.14114234673142934,0.005851103733284064
2025-01-05 04:00:00,5.777777777777778,0.3,24.654834848972293,0.16868277397693648,0.0068417726182403455,0.14700597055929066,0.0059625615608379715,0.16758680643759136,0.006797320179355288,0.16956429931380146,0.006877527282275409
2025-01-05 05:00:00,6.222222222222221,0.2,25.19035333330745,0.2632962671695041,0.010452265741797508,0.22946103142211444,0.009109083480727287,0.26158557582121045,0.010384355168029108,0.24831490733968342,0.009857539672194828
2025-01-05 06:00:00,7.0,-0.3,26.75147942913499,0.5036840641707487,0.018828269498328654,0.43895747599451296,0.01640871777418206,0.5004115226337448,0.018705938262567546,0.4387664794921875,0.016401578112884767
2025-01-05 07:00:00,8.333333333333334,-0.9,26.013447899508165,1.1939177817380715,0.045896175945236574,1.0404917949499572,0.039998227031243706,1.1861606462429513,0.04559797881561782,0.9557543468082885,0.03674077925004163
2025-01-05 08:00:00,8.305555555555555,-0.9,28.219822829098277,1.1753598089934507,0.04165014841204117,1.024318639086935,0.03629784089327203,1.167723248559106,0.04137953861833012,0.942165627382892,0.03338665990529883
2025-01-05 09:00:00,7.972222222222221,-0.9,28.044863127330537,0.9674528922181088,0.03449661664689309,0.8431290761815512,0.03006358320786017,0.9611671468469684,0.03427248485696059,0.7890183001534092,0.028134146940602747
2025-01-05 10:00:00,7.555555555555555,-1.0,27.101405652690044,0.7440502697769241,0.02745430548186606,0.6484351038026801,0.02392625357195513,0.7392160183350552,0.027275929072028846,0.6221606814630546,0.022956767978612205
2025-01-05 11:00:00,6.861111111111111,-1.2,27.224565991498263,0.4530176627651661,0.016640032495160263,0.39480202764747163,0.014501683067078502,0.45007431151811766,0.016531918696469493,0.39938095847456717,0.014669874208436842
2025-01-05 12:00:00,7.138888888888888,-0.9,28.3799072202568,0.5579940134942328,0.019661586951769595,0.48628825330563485,0.017134948663910205,0.5543686087684238,0.019533841476857636,0.4806598107492463,0.01693662375351828
2025-01-05 13:00:00,6.972222222222222,-0.7,26.92215105135896,0.49326334844277553,0.018321840164323606,0.4298758881512718,0.01596736781289149,0.49005851249244986,0.0182027993066963,0.43069122731912757,0.015997652880615103
2025-01-05 14:00:00,6.888888888888889,-0.3,28.000781200140995,0.46286553179271384,0.016530450650083402,0.4033843832146937,0.014406183182227163,0.4598581968647508,0.016423048827738967,0.4070611531333651,0.014537492730071237
2025-01-05 15:00:00,6.472222222222222,0.2,27.698353779788263,0.32945854292370413,0.011894517108959486,0.2871210362486146,0.010365996424600852,0.32731798132342066,0.011817235924044971,0.3017842081003374,0.010895384270835333
2025-01-05 16:00:00,5.694444444444445,0.6,28.50415638820256,0.1539522133738526,0.005401044369710626,0.1341683801682595,0.004706976005218304,0.15295195339181583,0.0053659526459488675,0.15695744435828266,0.0055064756950058335
2025-01-05 17:00:00,6.0,0.6,26.93190432693055,0.21249171457203458,0.00788996247694054,0.18518518518518515,0.0068760523926267355,0.21111111111111105,0.007838699727594479,0.20644293891059035,0.007665367305800125
2025-01-05 18:00:00,6.861111111111111,0.9,27.85171387828556,0.4530176627651661,0.016265342403878377,0.39480202764747163,0.014175143022536824,0.45007431151811766,0.01615966304569198,0.39938095847456717,0.014339546938471975
2025-01-05 19:00:00,8.25,0.9,26.12777667348136,1.1388227827844983,0.043586670118026444,0.9924768518518521,0.03798550731104404,1.1314236111111113,0.0433034783345902,0.9153758154975045,0.03503458510599465
2025-01-05 20:00:00,8.583333333333332,0.9,25.48317308464268,1.369805503039884,0.053753333562114015,1.1937768315297457,0.04684569019582455,1.3609055879439103,0.05340408682323999,1.0839786843507864,0.04253703731283139
2025-01-05 21:00:00,9.055555555555555,1.0,26.51907146552298,1.7475926728046252,0.06589946692050068,1.523015960379421,0.05743096859026417,1.73623819483254,0.06547130419290115,1.3565143945104117,0.05115240917367692
2025-01-05 22:00:00,10.055555555555555,0.9,25.90141296216368,2.764215412857593,0.10672064172311795,2.4089962479372113,0.09300636422639298,2.746255722648421,0.106027255218088,2.0768020785703403,0.08018103420087914
2025-01-05 23:00:00,10.944444444444445,0.9,27.223919533465185,3.9461067875422042,0.14494998718650434,3.4390071052101745,0.12632299698736443,3.920468099939599,0.14400821656559545,2.8994067691662857,0.10650217965867004
2025-01-06 00:00:00,11.861111111111112,0.8,26.264384690256517,4.5,0.17133468204451774,4.772072387856792,0.18169366783708132,5.440162522156743,0.2071307813342727,3.9498272372389565,0.15038719862735836
2025-01-06 01:00:00,12.72222222222222,0.8,26.133847205744825,4.5,0.172190491685847,5.0,0.19132276853983,5.7,0.2181079561354062,4.26,0.16300699879593514
2025-01-06 02:00:00,13.805555555555555,0.9,27.265836825976866,4.5,0.16504169773776148,5.0,0.18337966415306833,5.7,0.2090528171344979,4.26,0.1562394738584142
2025-01-06 03:00:00,14.055555555555555,0.8,27.06458758392223,4.5,0.16626892931755716,5.0,0.18474325479728573,5.7,0.21060731046890574,4.26,0.15740125308728742
2025-01-06 04:00:00,14.63888888888889,0.6,27.418186122132568,4.5,0.16412464267165727,5.0,0.18236071407961918,5.7,0.20789121405076588,4.26,0.15537132839583553
2025-01-06 05:00:00,17.083333333333332,0.6,27.046139636099763,4.5,0.16638233997703825,5.0,0.1848692666411536,5.7,0.2107509639709151,4.26,0.15750861517826287
2025-01-06 06:00:00,16.055555555555554,0.9,28.98213616218847,4.5,0.15526805804849272,5.0,0.17252006449832527,5.7,0.1966728735280908,4.26,0.14698709495257312
2025-01-06 07:00:00,16.63888888888889,0.9,28.334725133462207,4.5,0.15881572800879848,5.0,0.1764619200097761,5.7,0.20116658881114474,4.26,0.1503455558483292
2025-01-06 08:00:00,17.166666666666664,1.0,30.790227148378097,4.5,0.1461502696396003,5.0,0.16238918848844477,5.7,0.18512367487682704,4.26,0.13835558859215494
2025-01-06 09:00:00,16.38888888888889,0.9,30.41606763503236,4.5,0.14794811919792775,5.0,0.16438679910880863,5.7,0.18740095098404183,4.26,0.14005755284070492
2025-01-06 10:00:00,15.638888888888888,1.5,29.515420327799777,4.5,0.15246267713699377,5.0,0.16940297459665973,5.7,0.1931193910401921,4.26,0.1443313343563541
2025-01-06 11:00:00,14.0,1.9,30.685719489476625,4.5,0.1466480198237891,5.0,0.16294224424865456,5.7,0.1857541584434662,4.26,0.13882679209985369
2025-01-06 12:00:00,11.861111111111112,2.1,30.148115132553308,4.5,0.14926306272265072,4.772072387856792,0.158287586699044,5.440162522156743,0.18044784883691015,3.9498272372389565,0.131014069034585
2025-01-06 13:00:00,9.055555555555555,2.4,31.02203895058162,1.7475926728046252,0.056333907503261005,1.523015960379421,0.04909464406274516,1.73623819483254,0.05596789423152948,1.3565143945104117,0.04372744153507611
2025-01-06 14:00:00,7.472222222222221,2.6,30.01062313686229,0.703960615665243,0.02345704760793729,0.613497223821647,0.02044266861850274,0.6993868351566775,0.02330464222509312,0.5918988424218875,0.01972297741778155
2025-01-06 15:00:00,10.527777777777777,4.2,31.31359665825157,3.3572107645864913,0.10721255693576864,2.9257879461219582,0.0934350652227288,3.3353982585790325,0.10651597435391084,2.491047024417987,0.0795516098519319
2025-01-06 16:00:00,11.333333333333332,4.8,30.470325550261425,4.5,0.14768467086369516,3.9691612051008467,0.13026317026228137,4.524843773814966,0.1485000140990008,3.3187134668169684,0.10891624578617261
